t,dt,x,y,delta,speed,location,dialog_open,bag_open,target,panel_size,event
134.30,0.050,259,60,1.0,19.8,Secret Altar,0,0,,0,
134.35,0.050,259,61,1.0,19.9,Secret Altar,0,0,,0,
134.40,0.051,259,62,1.0,19.7,Secret Altar,0,0,,0,
134.45,0.050,259,62,0.0,0.0,Secret Altar,0,0,,0,
134.50,0.051,259,63,1.0,19.7,Secret Altar,0,0,,0,
134.55,0.050,258,64,1.4,28.1,Secret Altar,0,0,,0,
134.60,0.051,258,64,0.0,0.0,Secret Altar,0,0,,0,
134.65,0.051,258,65,1.0,19.7,Secret Altar,0,0,,0,
134.70,0.051,258,65,0.0,0.0,Secret Altar,0,0,,0,
134.75,0.050,258,66,1.0,19.8,Secret Altar,0,0,,0,
134.81,0.051,258,67,1.0,19.7,Secret Altar,0,0,,0,
134.86,0.051,258,67,0.0,0.0,Secret Altar,0,0,,0,
134.91,0.050,258,68,1.0,19.9,Secret Altar,0,0,,0,
134.96,0.051,258,68,0.0,0.0,Secret Altar,0,0,,0,
135.01,0.050,258,69,1.0,19.8,Secret Altar,0,0,,0,
135.06,0.050,257,70,1.4,28.1,Secret Altar,0,0,,0,
135.11,0.051,257,70,0.0,0.0,Secret Altar,0,0,,0,
135.16,0.050,257,71,1.0,19.9,Secret Altar,0,0,,0,
135.21,0.050,257,71,0.0,0.0,Secret Altar,0,0,,0,
135.26,0.050,257,72,1.0,19.8,Secret Altar,0,0,,0,
135.31,0.050,257,72,0.0,0.0,Secret Altar,0,0,,0,
135.36,0.051,257,73,1.0,19.8,Secret Altar,0,0,,0,
135.41,0.051,257,73,0.0,0.0,Secret Altar,0,0,,0,
135.46,0.051,257,74,1.0,19.8,Secret Altar,0,0,,0,
135.51,0.051,257,74,0.0,0.0,Secret Altar,0,0,,0,
135.56,0.050,257,75,1.0,19.9,Secret Altar,0,0,,0,
135.61,0.051,256,75,1.0,19.8,Secret Altar,0,0,,0,
135.66,0.051,256,76,1.0,19.8,Secret Altar,0,0,,0,
135.71,0.051,256,76,0.0,0.0,Secret Altar,0,0,,0,
135.76,0.051,256,77,1.0,19.8,Secret Altar,0,0,,0,
135.82,0.051,256,77,0.0,0.0,Secret Altar,0,0,,0,
135.87,0.050,256,78,1.0,19.9,Secret Altar,0,0,,0,
135.92,0.051,256,78,0.0,0.0,Secret Altar,0,0,,0,
135.97,0.051,256,78,0.0,0.0,Secret Altar,0,0,,0,
136.02,0.050,256,78,0.0,0.0,Secret Altar,0,0,,0,
136.07,0.050,255,78,1.0,19.8,Secret Altar,0,0,,0,
136.12,0.051,255,78,0.0,0.0,Secret Altar,0,0,,0,
136.17,0.051,254,78,1.0,19.7,Secret Altar,0,0,,0,
136.22,0.051,254,78,0.0,0.0,Secret Altar,0,0,,0,
136.27,0.050,253,78,1.0,19.8,Secret Altar,0,0,,0,
136.32,0.051,252,78,1.0,19.8,Secret Altar,0,0,,0,
136.37,0.050,252,78,0.0,0.0,Secret Altar,0,0,,0,
136.42,0.051,251,78,1.0,19.7,Secret Altar,0,0,,0,
136.47,0.051,251,78,0.0,0.0,Secret Altar,0,0,,0,
136.52,0.051,250,78,1.0,19.7,Secret Altar,0,0,,0,
136.57,0.051,250,78,0.0,0.0,Secret Altar,0,0,,0,
136.62,0.051,249,78,1.0,19.8,Secret Altar,0,0,,0,
136.68,0.051,249,78,0.0,0.0,Secret Altar,0,0,,0,
136.73,0.050,248,78,1.0,19.8,Secret Altar,0,0,,0,
136.78,0.051,248,78,0.0,0.0,Secret Altar,0,0,,0,
136.83,0.051,247,78,1.0,19.7,Secret Altar,0,0,,0,
136.88,0.051,247,78,0.0,0.0,Secret Altar,0,0,,0,
136.93,0.051,246,78,1.0,19.8,Secret Altar,0,0,,0,
136.98,0.051,246,78,0.0,0.0,Secret Altar,0,0,,0,
137.03,0.051,245,78,1.0,19.8,Secret Altar,0,0,,0,
137.08,0.050,245,78,0.0,0.0,Secret Altar,0,0,,0,
137.13,0.050,244,78,1.0,19.9,Secret Altar,0,0,,0,
137.18,0.050,244,78,0.0,0.0,Secret Altar,0,0,,0,
137.23,0.051,243,78,1.0,19.8,Secret Altar,0,0,,0,
137.28,0.050,243,78,0.0,0.0,Secret Altar,0,0,,0,
137.33,0.050,242,78,1.0,19.9,Secret Altar,0,0,,0,
137.38,0.050,242,78,0.0,0.0,Secret Altar,0,0,,0,
137.43,0.051,241,78,1.0,19.7,Secret Altar,0,0,,0,
137.48,0.050,241,78,0.0,0.0,Secret Altar,0,0,,0,
137.53,0.050,240,78,1.0,19.8,Secret Altar,0,0,,0,
137.58,0.051,240,78,0.0,0.0,Secret Altar,0,0,,0,
137.63,0.050,239,78,1.0,19.9,Secret Altar,0,0,,0,
137.68,0.050,239,78,0.0,0.0,Secret Altar,0,0,,0,
137.74,0.051,238,78,1.0,19.8,Secret Altar,0,0,,0,
137.79,0.050,238,78,0.0,0.0,Secret Altar,0,0,,0,
137.84,0.051,237,78,1.0,19.8,Secret Altar,0,0,,0,
137.89,0.050,236,78,1.0,19.8,Secret Altar,0,0,,0,
137.94,0.051,236,78,0.0,0.0,Secret Altar,0,0,,0,
137.99,0.051,235,78,1.0,19.7,Secret Altar,0,0,,0,
138.04,0.051,235,78,0.0,0.0,Secret Altar,0,0,,0,
138.09,0.051,234,78,1.0,19.8,Secret Altar,0,0,,0,
138.14,0.051,234,78,0.0,0.0,Secret Altar,0,0,,0,
138.19,0.051,233,78,1.0,19.5,Secret Altar,0,0,,0,
138.24,0.051,233,78,0.0,0.0,Secret Altar,0,0,,0,
138.29,0.051,233,78,0.0,0.0,Secret Altar,0,0,,0,
138.34,0.050,232,78,1.0,19.8,Secret Altar,0,0,,0,
138.39,0.050,231,78,1.0,19.8,Secret Altar,0,0,,0,
138.44,0.051,231,78,0.0,0.0,Secret Altar,0,0,,0,
138.49,0.051,230,78,1.0,19.8,Secret Altar,0,0,,0,
138.55,0.051,230,78,0.0,0.0,Secret Altar,0,0,,0,
138.60,0.050,229,78,1.0,19.9,Secret Altar,0,0,,0,
138.65,0.051,229,78,0.0,0.0,Secret Altar,0,0,,0,
138.70,0.051,228,78,1.0,19.7,Secret Altar,0,0,,0,
138.75,0.051,228,78,0.0,0.0,Secret Altar,0,0,,0,
138.80,0.050,227,78,1.0,19.8,Secret Altar,0,0,,0,
138.85,0.051,227,78,0.0,0.0,Secret Altar,0,0,,0,
138.90,0.050,226,78,1.0,19.9,Secret Altar,0,0,,0,
138.95,0.051,226,78,0.0,0.0,Secret Altar,0,0,,0,
139.00,0.051,225,78,1.0,19.8,Secret Altar,0,0,,0,
139.05,0.050,225,78,0.0,0.0,Secret Altar,0,0,,0,
139.10,0.051,224,79,1.4,27.9,Secret Altar,0,0,,0,
139.15,0.051,223,79,1.0,19.7,Secret Altar,0,0,,0,
139.20,0.051,223,79,0.0,0.0,Secret Altar,0,0,,0,
139.25,0.050,222,79,1.0,19.8,Secret Altar,0,0,,0,
139.30,0.051,221,79,1.0,19.5,Secret Altar,0,0,,0,
139.36,0.050,221,79,0.0,0.0,Secret Altar,0,0,,0,
139.41,0.050,220,79,1.0,19.9,Secret Altar,0,0,,0,
139.46,0.051,219,79,1.0,19.8,Secret Altar,0,0,,0,
139.51,0.050,219,79,0.0,0.0,Secret Altar,0,0,,0,
139.56,0.051,218,79,1.0,19.8,Secret Altar,0,0,,0,
139.61,0.051,218,79,0.0,0.0,Secret Altar,0,0,,0,
139.66,0.051,217,79,1.0,19.8,Secret Altar,0,0,,0,
139.71,0.051,216,79,1.0,19.8,Secret Altar,0,0,,0,
139.76,0.050,216,79,0.0,0.0,Secret Altar,0,0,,0,
139.81,0.050,215,79,1.0,19.8,Secret Altar,0,0,,0,
139.86,0.051,214,79,1.0,19.6,Secret Altar,0,0,,0,
139.91,0.051,214,79,0.0,0.0,Secret Altar,0,0,,0,
139.96,0.051,213,79,1.0,19.7,Secret Altar,0,0,,0,
140.01,0.051,213,79,0.0,0.0,Secret Altar,0,0,,0,
140.06,0.051,212,79,1.0,19.7,Secret Altar,0,0,,0,
140.11,0.051,211,79,1.0,19.6,Secret Altar,0,0,,0,
140.16,0.050,210,79,1.0,19.9,Secret Altar,0,0,,0,
140.22,0.051,210,79,0.0,0.0,Secret Altar,0,0,,0,
140.27,0.050,209,79,1.0,19.8,Secret Altar,0,0,,0,
140.32,0.051,208,79,1.0,19.7,Secret Altar,0,0,,0,
140.37,0.051,208,79,0.0,0.0,Secret Altar,0,0,,0,
140.42,0.051,207,79,1.0,19.8,Secret Altar,0,0,,0,
140.47,0.051,207,79,0.0,0.0,Secret Altar,0,0,,0,
140.52,0.051,206,79,1.0,19.7,Secret Altar,0,0,,0,
140.57,0.050,205,79,1.0,19.9,Secret Altar,0,0,,0,
140.62,0.051,205,79,0.0,0.0,Secret Altar,0,0,,0,
140.67,0.051,204,79,1.0,19.8,Secret Altar,0,0,,0,
140.72,0.051,204,79,0.0,0.0,Secret Altar,0,0,,0,
140.77,0.051,203,79,1.0,19.7,Secret Altar,0,0,,0,
140.82,0.051,202,79,1.0,19.5,Secret Altar,0,0,,0,
140.87,0.050,202,79,0.0,0.0,Secret Altar,0,0,,0,
140.92,0.051,201,79,1.0,19.7,Secret Altar,0,0,,0,
140.97,0.051,200,79,1.0,19.8,Secret Altar,0,0,,0,
141.02,0.050,199,79,1.0,19.8,Secret Altar,0,0,,0,
141.08,0.050,199,79,0.0,0.0,Secret Altar,0,0,,0,
141.13,0.050,198,79,1.0,19.9,Secret Altar,0,0,,0,
141.18,0.050,197,79,1.0,19.8,Secret Altar,0,0,,0,
141.23,0.051,197,79,0.0,0.0,Secret Altar,0,0,,0,
141.28,0.050,196,79,1.0,19.9,Secret Altar,0,0,,0,
141.33,0.050,196,79,0.0,0.0,Secret Altar,0,0,,0,
141.38,0.051,195,79,1.0,19.8,Secret Altar,0,0,,0,
141.43,0.050,194,79,1.0,19.8,Secret Altar,0,0,,0,
141.48,0.051,194,79,0.0,0.0,Secret Altar,0,0,,0,
141.53,0.051,193,79,1.0,19.8,Secret Altar,0,0,,0,
141.58,0.051,193,79,0.0,0.0,Secret Altar,0,0,,0,
141.63,0.050,192,79,1.0,19.9,Secret Altar,0,0,,0,
141.68,0.050,192,79,0.0,0.0,Secret Altar,0,0,,0,
141.73,0.051,192,79,0.0,0.0,Secret Altar,0,0,,0,
141.78,0.051,192,78,1.0,19.8,Secret Altar,0,0,,0,
141.83,0.051,192,77,1.0,19.7,Secret Altar,0,0,,0,
141.88,0.051,192,77,0.0,0.0,Secret Altar,0,0,,0,
141.93,0.051,192,76,1.0,19.8,Secret Altar,0,0,,0,
141.98,0.051,192,75,1.0,19.8,Secret Altar,0,0,,0,
142.04,0.050,192,75,0.0,0.0,Secret Altar,0,0,,0,
142.09,0.050,192,74,1.0,19.9,Secret Altar,0,0,,0,
142.14,0.051,192,73,1.0,19.8,Secret Altar,0,0,,0,
142.19,0.050,192,73,0.0,0.0,Secret Altar,0,0,,0,
142.24,0.051,192,72,1.0,19.7,Secret Altar,0,0,,0,
142.29,0.051,192,72,0.0,0.0,Secret Altar,0,0,,0,
142.34,0.051,192,71,1.0,19.7,Secret Altar,0,0,,0,
142.39,0.050,192,70,1.0,19.8,Secret Altar,0,0,,0,
142.44,0.051,192,70,0.0,0.0,Secret Altar,0,0,,0,
142.49,0.051,192,69,1.0,19.8,Secret Altar,0,0,,0,
142.54,0.050,192,68,1.0,19.9,Secret Altar,0,0,,0,
142.59,0.050,192,68,0.0,0.0,Secret Altar,0,0,,0,
142.64,0.050,192,67,1.0,19.9,Secret Altar,0,0,,0,
142.69,0.051,192,66,1.0,19.7,Secret Altar,0,0,,0,
142.74,0.050,192,66,0.0,0.0,Secret Altar,0,0,,0,
142.79,0.051,192,65,1.0,19.8,Secret Altar,0,0,,0,
142.84,0.050,192,65,0.0,0.0,Secret Altar,0,0,,0,
142.89,0.051,192,64,1.0,19.8,Secret Altar,0,0,,0,
142.94,0.050,192,63,1.0,19.8,Secret Altar,0,0,,0,
142.99,0.050,191,63,1.0,19.8,Secret Altar,0,0,,0,
143.04,0.051,191,62,1.0,19.7,Secret Altar,0,0,,0,
143.10,0.051,191,62,0.0,0.0,Secret Altar,0,0,,0,
143.15,0.051,191,61,1.0,19.8,Secret Altar,0,0,,0,
143.20,0.050,191,61,0.0,0.0,Secret Altar,0,0,,0,
143.25,0.050,191,60,1.0,19.9,Secret Altar,0,0,,0,
143.30,0.051,191,59,1.0,19.7,Secret Altar,0,0,,0,
143.35,0.051,191,59,0.0,0.0,Secret Altar,0,0,,0,
143.40,0.050,191,59,0.0,0.0,Secret Altar,0,0,,0,
143.45,0.050,191,57,2.0,39.6,Secret Altar,0,0,,0,
143.50,0.050,191,56,1.0,19.8,Secret Altar,0,0,,0,
143.55,0.050,191,56,0.0,0.0,Secret Altar,0,0,,0,
143.60,0.051,191,56,0.0,0.0,Secret Altar,0,0,,0,
143.65,0.050,191,55,1.0,19.8,Secret Altar,0,0,,0,
143.70,0.050,191,53,2.0,39.8,Secret Altar,0,0,,0,
143.75,0.050,191,53,0.0,0.0,Secret Altar,0,0,,0,
143.80,0.050,191,52,1.0,19.9,Secret Altar,0,0,,0,
143.85,0.050,191,52,0.0,0.0,Secret Altar,0,0,,0,
143.90,0.051,191,51,1.0,19.8,Secret Altar,0,0,,0,
143.95,0.051,191,51,0.0,0.0,Secret Altar,0,0,,0,
144.00,0.050,191,50,1.0,19.9,Secret Altar,0,0,,0,
144.05,0.050,191,50,0.0,0.0,Secret Altar,0,0,,0,
144.10,0.051,191,48,2.0,39.3,Secret Altar,0,0,,0,
144.15,0.051,191,48,0.0,0.0,Secret Altar,0,0,,0,
144.21,0.050,191,47,1.0,19.9,Secret Altar,0,0,,0,
144.26,0.050,191,47,0.0,0.0,Secret Altar,0,0,,0,
144.31,0.051,192,47,1.0,19.7,Secret Altar,0,0,,0,
144.36,0.051,192,47,0.0,0.0,Secret Altar,0,0,,0,
144.41,0.050,194,47,2.0,39.7,Secret Altar,0,0,,0,
144.46,0.050,194,47,0.0,0.0,Secret Altar,0,0,,0,
144.51,0.051,195,47,1.0,19.8,Secret Altar,0,0,,0,
144.56,0.050,195,47,0.0,0.0,Secret Altar,0,0,,0,
144.61,0.051,196,47,1.0,19.8,Secret Altar,0,0,,0,
144.66,0.051,196,47,0.0,0.0,Secret Altar,0,0,,0,
144.71,0.051,197,47,1.0,19.8,Secret Altar,0,0,,0,
144.76,0.051,197,47,0.0,0.0,Secret Altar,0,0,,0,
144.81,0.051,199,46,2.2,44.1,Secret Altar,0,0,,0,
144.86,0.051,199,46,0.0,0.0,Secret Altar,0,0,,0,
144.91,0.051,200,46,1.0,19.8,Secret Altar,0,0,,0,
144.96,0.051,200,46,0.0,0.0,Secret Altar,0,0,,0,
145.01,0.051,201,46,1.0,19.6,Secret Altar,0,0,,0,
145.07,0.050,201,46,0.0,0.0,Secret Altar,0,0,,0,
145.12,0.050,202,46,1.0,19.9,Secret Altar,0,0,,0,
145.17,0.051,202,46,0.0,0.0,Secret Altar,0,0,,0,
145.22,0.051,204,46,2.0,38.9,Secret Altar,0,0,,0,
145.27,0.051,204,46,0.0,0.0,Secret Altar,0,0,,0,
145.32,0.051,204,46,0.0,0.0,Secret Altar,0,0,,0,
145.37,0.051,204,46,0.0,0.0,Secret Altar,0,0,,0,
145.42,0.050,204,45,1.0,19.9,Secret Altar,0,0,,0,
145.47,0.050,204,45,0.0,0.0,Secret Altar,0,0,,0,
145.52,0.051,204,43,2.0,39.5,Secret Altar,0,0,,0,
145.57,0.051,204,43,0.0,0.0,Secret Altar,0,0,,0,
145.62,0.051,204,42,1.0,19.7,Secret Altar,0,0,,0,
145.67,0.050,204,42,0.0,0.0,Secret Altar,0,0,,0,
145.72,0.050,204,41,1.0,19.8,Secret Altar,0,0,,0,
145.77,0.051,204,41,0.0,0.0,Secret Altar,0,0,,0,
145.82,0.050,204,40,1.0,19.9,Secret Altar,0,0,,0,
145.87,0.051,204,40,0.0,0.0,Secret Altar,0,0,,0,
145.92,0.051,204,38,2.0,39.5,Secret Altar,0,0,,0,
145.98,0.050,204,38,0.0,0.0,Secret Altar,0,0,,0,
146.03,0.050,204,37,1.0,19.8,Secret Altar,0,0,,0,
146.08,0.050,204,37,0.0,0.0,Secret Altar,0,0,,0,
146.13,0.050,204,36,1.0,19.8,Secret Altar,0,0,,0,
146.18,0.051,204,36,0.0,0.0,Secret Altar,0,0,,0,
146.23,0.050,204,34,2.0,39.7,Secret Altar,0,0,,0,
146.28,0.050,204,34,0.0,0.0,Secret Altar,0,0,,0,
146.33,0.051,203,33,1.4,27.8,Secret Altar,0,0,,0,
146.38,0.050,203,33,0.0,0.0,Secret Altar,0,0,,0,
146.43,0.050,203,32,1.0,19.9,Secret Altar,0,0,,0,
146.48,0.051,203,32,0.0,0.0,Secret Altar,0,0,,0,
146.53,0.051,203,31,1.0,19.8,Secret Altar,0,0,,0,
146.58,0.050,203,31,0.0,0.0,Secret Altar,0,0,,0,
146.63,0.051,203,29,2.0,39.6,Secret Altar,0,0,,0,
146.68,0.050,203,29,0.0,0.0,Secret Altar,0,0,,0,
146.73,0.051,203,28,1.0,19.6,Secret Altar,0,0,,0,
146.78,0.051,203,28,0.0,0.0,Secret Altar,0,0,,0,
146.83,0.051,203,27,1.0,19.6,Secret Altar,0,0,,0,
146.89,0.051,203,27,0.0,0.0,Secret Altar,0,0,,0,
146.94,0.051,203,26,1.0,19.8,Secret Altar,0,0,,0,
146.99,0.051,203,26,0.0,0.0,Secret Altar,0,0,,0,
147.04,0.050,203,24,2.0,39.6,Secret Altar,0,0,,0,
147.09,0.051,203,24,0.0,0.0,Secret Altar,0,0,,0,
147.14,0.051,203,23,1.0,19.7,Secret Altar,0,0,,0,
147.19,0.051,203,23,0.0,0.0,Secret Altar,0,0,,0,
147.24,0.051,203,22,1.0,19.8,Secret Altar,0,0,,0,
147.29,0.050,203,22,0.0,0.0,Secret Altar,0,0,,0,
147.34,0.051,203,22,0.0,0.0,Secret Altar,0,0,,0,
147.39,0.051,203,22,0.0,0.0,Secret Altar,0,0,,0,
147.44,0.051,204,22,1.0,19.8,Secret Altar,0,0,,0,
147.49,0.051,204,22,0.0,0.0,Secret Altar,0,0,,0,
147.54,0.050,206,22,2.0,39.6,Secret Altar,0,0,,0,
147.59,0.051,207,22,1.0,19.7,Secret Altar,0,0,,0,
147.64,0.051,207,22,0.0,0.0,Secret Altar,0,0,,0,
147.70,0.051,207,22,0.0,0.0,Secret Altar,0,0,,0,
147.75,0.050,208,22,1.0,19.8,Secret Altar,0,0,,0,
147.80,0.050,209,22,1.0,19.8,Secret Altar,0,0,,0,
147.85,0.050,209,22,0.0,0.0,Secret Altar,0,0,,0,
147.90,0.050,209,22,0.0,0.0,Secret Altar,0,0,,0,
147.95,0.051,211,22,2.0,39.4,Secret Altar,0,0,,0,
148.00,0.050,212,22,1.0,19.9,Secret Altar,0,0,,0,
148.05,0.050,212,22,0.0,0.0,Secret Altar,0,0,,0,
148.10,0.051,212,22,0.0,0.0,Secret Altar,0,0,,0,
148.15,0.051,213,23,1.4,27.9,Secret Altar,0,0,,0,
148.20,0.051,214,23,1.0,19.7,Secret Altar,0,0,,0,
148.25,0.050,214,23,0.0,0.0,Secret Altar,0,0,,0,
148.30,0.051,216,23,2.0,39.4,Secret Altar,0,0,,0,
148.35,0.051,216,23,0.0,0.0,Secret Altar,0,0,,0,
148.40,0.050,217,23,1.0,19.8,Secret Altar,0,0,,0,
148.45,0.050,217,23,0.0,0.0,Secret Altar,0,0,,0,
148.50,0.051,218,23,1.0,19.8,Secret Altar,0,0,,0,
148.55,0.050,218,23,0.0,0.0,Secret Altar,0,0,,0,
148.61,0.051,220,23,2.0,39.4,Secret Altar,0,0,,0,
148.66,0.051,220,23,0.0,0.0,Secret Altar,0,0,,0,
148.71,0.051,221,23,1.0,19.8,Secret Altar,0,0,,0,
148.76,0.050,221,23,0.0,0.0,Secret Altar,0,0,,0,
148.81,0.050,222,23,1.0,19.8,Secret Altar,0,0,,0,
148.86,0.051,222,23,0.0,0.0,Secret Altar,0,0,,0,
148.91,0.051,223,23,1.0,19.7,Secret Altar,0,0,,0,
148.96,0.051,223,23,0.0,0.0,Secret Altar,0,0,,0,
149.01,0.051,225,23,2.0,39.1,Secret Altar,0,0,,0,
149.06,0.050,225,23,0.0,0.0,Secret Altar,0,0,,0,
149.11,0.051,226,23,1.0,19.8,Secret Altar,0,0,,0,
149.16,0.051,226,23,0.0,0.0,Secret Altar,0,0,,0,
149.21,0.051,227,23,1.0,19.8,Secret Altar,0,0,,0,
149.26,0.051,227,23,0.0,0.0,Secret Altar,0,0,,0,
149.31,0.050,228,23,1.0,19.8,Secret Altar,0,0,,0,
149.36,0.050,228,23,0.0,0.0,Secret Altar,0,0,,0,
149.41,0.050,230,23,2.0,39.7,Secret Altar,0,0,,0,
149.46,0.050,230,23,0.0,0.0,Secret Altar,0,0,,0,
149.52,0.051,231,23,1.0,19.8,Secret Altar,0,0,,0,
149.57,0.051,231,23,0.0,0.0,Secret Altar,0,0,,0,
149.62,0.050,232,24,1.4,28.1,Secret Altar,0,0,,0,
149.67,0.051,232,24,0.0,0.0,Secret Altar,0,0,,0,
149.72,0.051,234,24,2.0,39.4,Secret Altar,0,0,,0,
149.77,0.051,234,24,0.0,0.0,Secret Altar,0,0,,0,
149.82,0.051,235,24,1.0,19.6,Secret Altar,0,0,,0,
149.87,0.050,235,24,0.0,0.0,Secret Altar,0,0,,0,
149.92,0.051,236,24,1.0,19.6,Secret Altar,0,0,,0,
149.97,0.051,236,24,0.0,0.0,Secret Altar,0,0,,0,
150.02,0.051,237,24,1.0,19.8,Secret Altar,0,0,,0,
150.07,0.051,237,24,0.0,0.0,Secret Altar,0,0,,0,
150.12,0.051,239,24,2.0,39.5,Secret Altar,0,0,,0,
150.17,0.051,239,24,0.0,0.0,Secret Altar,0,0,,0,
150.22,0.051,240,24,1.0,19.7,Secret Altar,0,0,,0,
150.27,0.051,240,24,0.0,0.0,Secret Altar,0,0,,0,
150.33,0.051,241,24,1.0,19.7,Secret Altar,0,0,,0,
150.38,0.051,241,24,0.0,0.0,Secret Altar,0,0,,0,
150.43,0.050,241,24,0.0,0.0,Secret Altar,0,0,,0,
150.48,0.050,241,24,0.0,0.0,Secret Altar,0,0,,0,
150.53,0.051,241,25,1.0,19.8,Secret Altar,0,0,,0,
150.58,0.051,241,25,0.0,0.0,Secret Altar,0,0,,0,
150.63,0.051,241,27,2.0,39.4,Secret Altar,0,0,,0,
150.68,0.051,241,27,0.0,0.0,Secret Altar,0,0,,0,
150.73,0.050,241,28,1.0,19.8,Secret Altar,0,0,,0,
150.78,0.050,241,28,0.0,0.0,Secret Altar,0,0,,0,
150.83,0.051,241,29,1.0,19.8,Secret Altar,0,0,,0,
150.88,0.051,241,29,0.0,0.0,Secret Altar,0,0,,0,
150.93,0.051,241,30,1.0,19.7,Secret Altar,0,0,,0,
150.98,0.051,241,30,0.0,0.0,Secret Altar,0,0,,0,
151.03,0.051,241,32,2.0,39.5,Secret Altar,0,0,,0,
151.08,0.051,241,32,0.0,0.0,Secret Altar,0,0,,0,
151.13,0.051,241,33,1.0,19.8,Secret Altar,0,0,,0,
151.19,0.050,241,33,0.0,0.0,Secret Altar,0,0,,0,
151.24,0.051,240,34,1.4,27.9,Secret Altar,0,0,,0,
151.29,0.051,240,34,0.0,0.0,Secret Altar,0,0,,0,
151.34,0.051,240,35,1.0,19.7,Secret Altar,0,0,,0,
151.39,0.050,240,35,0.0,0.0,Secret Altar,0,0,,0,
151.44,0.050,240,37,2.0,39.6,Secret Altar,0,0,,0,
151.49,0.050,240,37,0.0,0.0,Secret Altar,0,0,,0,
151.54,0.050,240,38,1.0,19.8,Secret Altar,0,0,,0,
151.59,0.051,240,38,0.0,0.0,Secret Altar,0,0,,0,
151.64,0.051,240,39,1.0,19.7,Secret Altar,0,0,,0,
151.69,0.051,240,39,0.0,0.0,Secret Altar,0,0,,0,
151.74,0.051,240,40,1.0,19.8,Secret Altar,0,0,,0,
151.79,0.051,240,40,0.0,0.0,Secret Altar,0,0,,0,
151.84,0.051,240,42,2.0,39.5,Secret Altar,0,0,,0,
151.89,0.051,240,42,0.0,0.0,Secret Altar,0,0,,0,
151.94,0.051,240,43,1.0,19.7,Secret Altar,0,0,,0,
152.00,0.051,240,44,1.0,19.7,Secret Altar,0,0,,0,
152.05,0.050,240,44,0.0,0.0,Secret Altar,0,0,,0,
152.10,0.050,240,44,0.0,0.0,Secret Altar,0,0,,0,
152.15,0.051,240,44,0.0,0.0,Secret Altar,0,0,,0,
152.20,0.050,239,44,1.0,19.9,Secret Altar,0,0,,0,
152.25,0.051,239,44,0.0,0.0,Secret Altar,0,0,,0,
152.30,0.051,239,44,0.0,0.0,Secret Altar,0,0,,0,
152.35,0.051,237,44,2.0,39.4,Secret Altar,0,0,,0,
152.40,0.050,236,44,1.0,19.8,Secret Altar,0,0,,0,
152.45,0.051,236,44,0.0,0.0,Secret Altar,0,0,,0,
152.50,0.050,236,44,0.0,0.0,Secret Altar,0,0,,0,
152.55,0.051,235,44,1.0,19.7,Secret Altar,0,0,,0,
152.60,0.051,234,44,1.0,19.6,Secret Altar,0,0,,0,
152.65,0.051,234,44,0.0,0.0,Secret Altar,0,0,,0,
152.70,0.051,232,44,2.0,39.5,Secret Altar,0,0,,0,
152.76,0.051,232,44,0.0,0.0,Secret Altar,0,0,,0,
152.81,0.050,231,44,1.0,19.8,Secret Altar,0,0,,0,
152.86,0.051,231,44,0.0,0.0,Secret Altar,0,0,,0,
152.91,0.051,230,44,1.0,19.8,Secret Altar,0,0,,0,
152.96,0.051,230,44,0.0,0.0,Secret Altar,0,0,,0,
153.01,0.050,229,45,1.4,28.1,Secret Altar,0,0,,0,
153.06,0.051,229,45,0.0,0.0,Secret Altar,0,0,,0,
153.11,0.051,227,45,2.0,39.5,Secret Altar,0,0,,0,
153.16,0.050,227,45,0.0,0.0,Secret Altar,0,0,,0,
153.21,0.051,226,45,1.0,19.7,Secret Altar,0,0,,0,
153.26,0.050,226,45,0.0,0.0,Secret Altar,0,0,,0,
153.31,0.051,225,45,1.0,19.8,Secret Altar,0,0,,0,
153.36,0.050,225,45,0.0,0.0,Secret Altar,0,0,,0,
153.41,0.051,224,45,1.0,19.8,Secret Altar,0,0,,0,
153.46,0.050,224,45,0.0,0.0,Secret Altar,0,0,,0,
153.51,0.051,222,45,2.0,39.6,Secret Altar,0,0,,0,
153.56,0.050,222,45,0.0,0.0,Secret Altar,0,0,,0,
153.61,0.051,221,45,1.0,19.8,Secret Altar,0,0,,0,
153.66,0.051,221,45,0.0,0.0,Secret Altar,0,0,,0,
153.72,0.051,220,45,1.0,19.6,Secret Altar,0,0,,0,
153.77,0.051,220,45,0.0,0.0,Secret Altar,0,0,,0,
153.82,0.051,218,45,2.0,39.3,Secret Altar,0,0,,0,
153.87,0.050,218,45,0.0,0.0,Secret Altar,0,0,,0,
153.92,0.051,218,45,0.0,0.0,Secret Altar,0,0,,0,
153.97,0.050,218,45,0.0,0.0,Secret Altar,0,0,,0,
154.02,0.050,218,45,0.0,0.0,Secret Altar,0,0,,0,
154.07,0.050,218,45,0.0,0.0,Secret Altar,0,0,,0,
154.12,0.050,218,45,0.0,0.0,Secret Altar,0,0,,0,
154.17,0.051,218,45,0.0,0.0,Secret Altar,0,0,,0,
154.22,0.050,218,45,0.0,0.0,Secret Altar,0,0,,0,
154.27,0.050,218,45,0.0,0.0,Secret Altar,0,0,,0,
154.32,0.051,218,45,0.0,0.0,Secret Altar,0,0,,0,
154.37,0.050,218,45,0.0,0.0,Secret Altar,0,0,,0,
